a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,class
0.0017140015,0.14049411,0.03778435,0.040944804,0.014252387,0.023019161,0.014529627,0.0038030683,0.0050188773,0.01835616,0.64508414,0.0006597998,0.00066930364,0.0016477018,0.003276459,0.017453425,0.031292558,0.0047952747,0.45449486,0.11719058,0.01584338,0.041055165,0.051117815,0.050530776,0.0072948947,0.008784045,0.019658815,0.12851319,0.0016081386,0.0009170446,0.0011220388,0.007234751,0.020184325,0.06965487,0.0019986962,0.50930315,0.07891998,0.050614037,0.020953257,0.03851845,0.05769569,0.0066967895,0.007588833,0.01676217,0.119284965,0.0015967885,0.0010509383,0.002729891,0.005687219,0.01544889,0.065150246,10
0.00096464343,0.68087715,0.10981669,0.008912314,0.027026657,0.03386367,0.04229877,0.0036422971,0.0025864532,0.00467281,0.02256714,0.00091747235,0.00091552065,0.00051678,0.0013725524,0.010915722,0.048133437,0.0052888086,0.44828427,0.11579195,0.019899623,0.041813318,0.047795467,0.05423635,0.00824153,0.009840551,0.019969087,0.119460784,0.0019460075,0.0011957535,0.0015039273,0.00840279,0.021523073,0.0748066,0.0022389623,0.5146317,0.084372364,0.040674657,0.02751273,0.038846828,0.054668013,0.0060340273,0.006222499,0.014234681,0.12903228,0.0015806988,0.00081639993,0.0031146607,0.0054183844,0.013498731,0.057102416,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004881138,0.45387393,0.11661112,0.017124759,0.041166656,0.050016418,0.051155705,0.0075117266,0.00906988,0.019504635,0.12620531,0.0017033067,0.0009885724,0.00122738,0.0076368437,0.020271655,0.07105097,0.00073235243,0.643325,0.061282303,0.033802416,0.0074120853,0.020919416,0.053317785,0.003845662,0.003516638,0.012091505,0.09022547,0.00065526494,0.00038350374,0.0011749127,0.0028099222,0.007640875,0.05686483,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005002523,0.44823343,0.117589,0.016519058,0.04175523,0.051980417,0.051217426,0.007590151,0.009141629,0.02013782,0.12863237,0.0017232462,0.0009868802,0.0012047918,0.0075831045,0.020656982,0.07004593,0.0006052622,0.6529175,0.053610936,0.037539873,0.0074804015,0.019930223,0.049630597,0.0029969397,0.0031406474,0.009596368,0.09657738,0.00058448076,0.00031424852,0.0010100491,0.002438753,0.0073311115,0.054295134,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0068535334,0.4040586,0.12234102,0.021451112,0.046080403,0.056465324,0.057321604,0.009866594,0.012176892,0.024913942,0.12328311,0.0027555493,0.0016987175,0.0019714471,0.010120012,0.02553254,0.07310967,0.0056657665,0.35377273,0.09945181,0.06514243,0.04064136,0.060869496,0.067115396,0.013367687,0.016676404,0.027636584,0.12273279,0.0043196394,0.0032869747,0.0067640934,0.011972252,0.028103847,0.07248074,10
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0056389626,0.4315827,0.12025529,0.018057996,0.042971052,0.054011233,0.053482607,0.008352885,0.0101927295,0.022070536,0.1267219,0.002069625,0.0012074386,0.0014303931,0.0084727965,0.022520773,0.07096096,0.0021734335,0.50033236,0.085071705,0.047819305,0.02314829,0.040827487,0.057096794,0.0072412007,0.007979341,0.017923634,0.118840635,0.0015994807,0.0010876022,0.002869897,0.0057689534,0.0156504,0.06456955,6
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0056768777,0.43053722,0.12024875,0.018452572,0.04311559,0.053986017,0.053789496,0.008446331,0.010300246,0.0221393,0.1260979,0.002117941,0.0012333579,0.0014625356,0.008609535,0.02264809,0.07113818,0.0010733091,0.58767444,0.0751882,0.037050735,0.01070575,0.028085887,0.058648523,0.0052599227,0.004918457,0.015347555,0.09579691,0.00097002625,0.0005689969,0.0017861542,0.0039896416,0.0099177575,0.06301768,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0058179726,0.42696884,0.12016149,0.018945752,0.04359057,0.054437496,0.054091517,0.008645158,0.010533623,0.022377856,0.12631765,0.0022016463,0.0012872117,0.0015314253,0.008853934,0.022860643,0.07137736,0.0012206497,0.5876298,0.07103744,0.039079137,0.01343539,0.02937375,0.0542993,0.0050137825,0.0049830796,0.014281609,0.10322823,0.0009787597,0.0005921722,0.0017783177,0.0039028449,0.010770103,0.05839558,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005435237,0.43653333,0.119609386,0.017740026,0.042253967,0.053369988,0.052883297,0.0081477035,0.009875264,0.021482537,0.12740195,0.001980515,0.001142085,0.0013613425,0.008272104,0.021914965,0.0705963,0.0007085627,0.62464017,0.067191996,0.03307194,0.0118495915,0.025213074,0.045463096,0.0034602196,0.003278167,0.009565286,0.10919399,0.00058905553,0.00030184587,0.0012084767,0.002707524,0.0075285574,0.054028556,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0054876385,0.43709317,0.11908524,0.01812491,0.042576402,0.051944546,0.053838722,0.008260694,0.009925284,0.021411026,0.12537503,0.0019700334,0.0011683166,0.0014024333,0.008204368,0.022207664,0.071924575,0.0011334867,0.59611255,0.08152593,0.031752124,0.011939354,0.029020602,0.05482002,0.0055567822,0.004610259,0.016026095,0.09324937,0.0008602438,0.0005279146,0.0017103244,0.0038024047,0.00951953,0.05783308,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.00591008,0.42590722,0.117853515,0.019293178,0.044406183,0.053296786,0.05488267,0.008885536,0.010493402,0.021747647,0.12790446,0.002144684,0.0013020752,0.0015867857,0.008733593,0.02263408,0.0730181,0.0032395408,0.48364636,0.092570804,0.039044037,0.0407477,0.045885075,0.05323254,0.006768268,0.0072579444,0.015738545,0.13091236,0.001873653,0.0009776957,0.0039129537,0.0062188185,0.015874768,0.052099083,1
0.0013144143,0.11492205,0.030332034,0.03869871,0.010998348,0.019063136,0.011580268,0.002916246,0.0041960017,0.01623154,0.70423704,0.00046960838,0.00047666873,0.0013173741,0.0026696932,0.014767376,0.025809573,0.0053036385,0.44113782,0.11846745,0.017140547,0.04202536,0.052219313,0.05281035,0.007962859,0.009528399,0.020868346,0.12805493,0.0018368642,0.0010787513,0.0012952925,0.007836749,0.021481859,0.07095144,0.006114718,0.34726435,0.13338925,0.042794596,0.04951919,0.06728085,0.06173493,0.015938578,0.015093292,0.031400457,0.11389489,0.003562288,0.0027371314,0.0071685286,0.011594711,0.02404342,0.0664687,10
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0066622836,0.40711588,0.12128938,0.02228659,0.045766752,0.05602295,0.05697322,0.009851699,0.012043628,0.024294203,0.123269595,0.0027853907,0.0016702146,0.0019745594,0.010290198,0.024885556,0.07281793,0.0011318307,0.58623964,0.07869989,0.03537512,0.0114113465,0.028902937,0.057955783,0.0054606395,0.004935893,0.015772317,0.095263615,0.0009547245,0.00056903774,0.0018242145,0.004023761,0.009922765,0.061556485,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005189093,0.44367442,0.118493594,0.01750866,0.042548258,0.05211112,0.052157532,0.007864605,0.009564451,0.020809246,0.12591201,0.0018631149,0.0010745096,0.0013098664,0.007952523,0.02140306,0.07056394,0.0024157723,0.47484738,0.09307786,0.047637593,0.017797539,0.040815488,0.07153231,0.009406807,0.008878252,0.02266606,0.10637972,0.00215409,0.0014080825,0.0038458197,0.00726115,0.015665034,0.07421115,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004876913,0.45295554,0.11682193,0.016525006,0.041015398,0.05061493,0.051113416,0.0074768104,0.008933324,0.019617552,0.12821543,0.0016609112,0.0009589127,0.0011795554,0.0074379407,0.020238047,0.07035847,0.00094074366,0.60426646,0.06506927,0.040528238,0.009762094,0.024611074,0.05448082,0.0043891105,0.004607155,0.013178881,0.10070752,0.00083386974,0.0005259105,0.0014297053,0.0033456977,0.009583231,0.061740186,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0058856667,0.42523882,0.12163989,0.019146599,0.04321432,0.055250444,0.054179307,0.008680933,0.010679968,0.023252748,0.12528047,0.002297251,0.0013141424,0.0015454522,0.008990648,0.023234382,0.0701689,0.008518797,0.28316513,0.123871416,0.055507183,0.05505716,0.074106574,0.067433454,0.01911751,0.0213369,0.034682006,0.11577398,0.0058224015,0.0046835337,0.010306632,0.015678262,0.031232722,0.073706284,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.00472534,0.45756587,0.1164023,0.015933217,0.040870424,0.05027758,0.050391324,0.007220816,0.008696852,0.019248294,0.1277918,0.0015776344,0.0009051699,0.0011180073,0.0071914466,0.019917931,0.07016605,0.0011775545,0.5760116,0.074876286,0.037498053,0.016575623,0.031134326,0.049174163,0.0047978126,0.004550089,0.012094046,0.116540164,0.00094075565,0.00051526254,0.0018203672,0.0038540957,0.010196752,0.05824303,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0056158327,0.43220946,0.12103685,0.01832015,0.04267332,0.053758077,0.05371876,0.00835311,0.0102394605,0.022348987,0.1250978,0.0021069048,0.0012199115,0.0014368109,0.008533528,0.02272302,0.070608094,0.002035519,0.4866036,0.10138675,0.041310206,0.017046176,0.04017408,0.06622739,0.009164009,0.008071006,0.022402978,0.10466084,0.0017686872,0.0011596777,0.0033194146,0.006699981,0.014135558,0.07383414,2
0.0016119815,0.092587344,0.029185325,0.038699016,0.010675744,0.015483654,0.011132064,0.0032572767,0.004030363,0.018118583,0.73605895,0.0006086044,0.000573707,0.0014395866,0.0030468754,0.012361943,0.021129005,0.005343851,0.43943745,0.119254306,0.017678842,0.042782947,0.05263517,0.05274415,0.00803498,0.009783341,0.02127772,0.12590893,0.0019254348,0.0011208234,0.0013508165,0.008090918,0.02186883,0.07076149,0.003577599,0.41064444,0.104553066,0.05172229,0.023861285,0.049783662,0.07428233,0.012608314,0.012022746,0.027345434,0.11021962,0.0031289898,0.0021919569,0.0054797744,0.009800337,0.01973755,0.07904054,2
0.002314161,0.13556108,0.04224197,0.04251428,0.016138231,0.021462422,0.015832014,0.0048078075,0.0051037306,0.020989785,0.6396835,0.0009782392,0.0009188349,0.0019266576,0.0040062964,0.016214851,0.029306106,0.0048612272,0.45279765,0.11648451,0.016064748,0.041439366,0.051099885,0.050903402,0.0074094012,0.008841469,0.01954493,0.12922885,0.001618866,0.0009329262,0.001148376,0.0072760545,0.020178812,0.07016955,0.0028026022,0.45461693,0.09910367,0.04783621,0.02448888,0.044518057,0.060730014,0.010030426,0.009639943,0.022044549,0.12009041,0.0020825572,0.0015694099,0.0036814348,0.007222432,0.017235879,0.07230654,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0049826233,0.44936103,0.11740235,0.01681708,0.041571956,0.051329263,0.051447332,0.0076134955,0.009144606,0.020010684,0.12778296,0.0017291217,0.0009950337,0.0012186856,0.0076171304,0.020620275,0.07035634,0.002378203,0.4740923,0.0981215,0.04527884,0.017499039,0.04125461,0.07115928,0.009855437,0.008856547,0.02361176,0.1037511,0.0020458992,0.0013867128,0.0037761577,0.0072493893,0.015292688,0.07439061,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004697501,0.45907652,0.11479266,0.01640149,0.04079979,0.049589768,0.050832406,0.007305703,0.00865535,0.018725868,0.12778945,0.001574828,0.00090837316,0.0011380509,0.0072417264,0.019641614,0.07082883,0.00043062188,0.70849663,0.048658386,0.027527938,0.00626111,0.016335025,0.041726783,0.0022555217,0.0021373546,0.007837793,0.08549263,0.00035603638,0.00018249212,0.0006824558,0.0017130288,0.0054385844,0.0444676,5
0.00038985503,0.018052263,0.010442373,0.72828716,0.000383689,0.008338211,0.032781187,0.00037758794,0.0083468035,0.028045448,0.1455709,7.068406e-05,0.00014231658,0.000103645,0.0007150574,0.0044151517,0.013537841,0.001107115,0.043951407,0.017870018,0.69771653,0.005382429,0.0079030655,0.09041817,0.0033945746,0.0023489986,0.0067156167,0.021928024,0.0007423209,0.0009765476,0.006828287,0.004889856,0.0062035006,0.081623614,0.006707256,0.36200592,0.0769548,0.08505209,0.029085843,0.045565907,0.07317538,0.012584745,0.017200733,0.02571506,0.12767276,0.00649578,0.0044960873,0.0070402846,0.012857564,0.029925846,0.07746402,3
6.083349e-06,0.0028371622,0.00046120826,0.0019045845,8.866466e-05,0.00024983476,9.384318e-05,1.8316105e-05,4.0954415e-05,0.0007587233,0.99298966,7.92713e-07,8.538718e-07,8.221514e-06,2.4167115e-05,0.00023331039,0.0002835746,0.0063018394,0.4143821,0.12274765,0.019792214,0.043635655,0.056969773,0.055235576,0.009188361,0.011336314,0.024103513,0.12682213,0.0024932509,0.0014686841,0.0016888626,0.009551755,0.023930095,0.07035218,0.018864531,0.18159877,0.1332916,0.051245913,0.09415807,0.09461002,0.059981864,0.028850729,0.032485392,0.044615466,0.100282535,0.009531355,0.009449727,0.016815089,0.021863325,0.0421655,0.060190085,10
0.003059093,0.3645027,0.09090714,0.034694806,0.032327883,0.039250623,0.033377007,0.0076602856,0.0062033627,0.01871353,0.2834369,0.0017452409,0.0016402339,0.0021126843,0.0047128554,0.022673327,0.052982416,0.005926672,0.42452344,0.120368876,0.018991077,0.043634545,0.054633178,0.054442376,0.008757964,0.010647917,0.022561911,0.12678628,0.0022277902,0.0013173666,0.0015579188,0.008914748,0.023062369,0.07164557,0.0036850877,0.4270207,0.099274345,0.051592104,0.02779624,0.04970091,0.06738513,0.011408147,0.011357368,0.02482924,0.11575427,0.0027643482,0.0019930783,0.0049027167,0.008748411,0.019850137,0.07193774,10
3.885535e-08,0.00013443864,1.315557e-05,0.0005159867,7.891603e-07,7.657537e-06,2.5825573e-06,1.3931819e-07,1.1381153e-06,5.363074e-05,0.99925,1.8355639e-09,1.5105505e-09,5.1352103e-08,3.1269917e-07,8.653277e-06,1.1381527e-05,0.0058929767,0.42842117,0.116244026,0.018249873,0.04582262,0.05339741,0.054348506,0.008794882,0.010169412,0.02175754,0.12926878,0.0019645155,0.0012191379,0.0015232867,0.008085188,0.022314029,0.07252662,0.021523792,0.19316569,0.13258979,0.037761148,0.15712442,0.09604306,0.04730476,0.022211427,0.027572138,0.03603691,0.1063351,0.006894259,0.005448961,0.014513334,0.017131073,0.03615392,0.04219016,10
0.0017140015,0.14049411,0.03778435,0.040944804,0.014252387,0.023019161,0.014529627,0.0038030683,0.0050188773,0.01835616,0.64508414,0.0006597998,0.00066930364,0.0016477018,0.003276459,0.017453425,0.031292558,0.0055086915,0.4350106,0.11884223,0.018056042,0.04330929,0.053274803,0.053196557,0.008253507,0.010002746,0.021382168,0.12691996,0.0019937416,0.0011688187,0.0014101623,0.008310572,0.022042667,0.071317345,0.001030029,0.60173935,0.061778177,0.043453168,0.012725772,0.026741093,0.05091017,0.003992413,0.004463117,0.011662904,0.10916638,0.00086681824,0.0005074506,0.0014748871,0.0033942095,0.010364201,0.055729862,10
0.0017881568,0.16634214,0.04356472,0.050613854,0.014351221,0.028239276,0.01815179,0.0040265042,0.006394982,0.021331513,0.5801607,0.00070475164,0.0007652787,0.0017211876,0.0035268548,0.020539451,0.03777765,0.004827778,0.45511398,0.113928735,0.016387071,0.04199376,0.050328493,0.050822943,0.0074492013,0.008784732,0.018793816,0.12924194,0.0015915782,0.00092410785,0.0011738152,0.0073084864,0.019753521,0.07157593,0.0150913615,0.24227902,0.120013036,0.04894703,0.10143425,0.085241884,0.05841816,0.019238567,0.02344368,0.033732396,0.114849955,0.007467941,0.0056182663,0.013888792,0.01784736,0.037394296,0.055093993,5
0.0013039712,0.11243694,0.037355598,0.09134193,0.008012405,0.022621254,0.019575901,0.0027436467,0.005782856,0.024383208,0.6292542,0.0004721468,0.0006977292,0.0010332979,0.0024739997,0.014421052,0.026089804,0.005122924,0.45668596,0.12198082,0.020635974,0.04123484,0.045258794,0.054329235,0.0076284334,0.009965705,0.023351338,0.106152594,0.0019071655,0.0011951822,0.0014555884,0.0075347074,0.023217222,0.07234358,0.002889799,0.33804834,0.2440669,0.021847485,0.020004347,0.07706215,0.057635784,0.018458422,0.011395984,0.055595793,0.05906647,0.0013976627,0.0011999487,0.0041839764,0.0075220997,0.015351142,0.06427366,9
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.005193834,0.44317234,0.11827348,0.016939737,0.041846074,0.052522846,0.0519855,0.0078303935,0.009413431,0.020645943,0.12873112,0.001814818,0.001046392,0.0012636711,0.007828628,0.0211258,0.07036603,0.001861846,0.52193564,0.083935685,0.044086162,0.019404506,0.037419453,0.056849215,0.0069516758,0.0070157396,0.017290678,0.1137634,0.0014355283,0.000940685,0.0025935858,0.005455179,0.014008946,0.06505204,1
0.00096464343,0.68087715,0.10981669,0.008912314,0.027026657,0.03386367,0.04229877,0.0036422971,0.0025864532,0.00467281,0.02256714,0.00091747235,0.00091552065,0.00051678,0.0013725524,0.010915722,0.048133437,0.004571745,0.46857974,0.11155944,0.016972104,0.04069829,0.04646368,0.05138936,0.0072075184,0.008501925,0.01761276,0.122464225,0.0015041447,0.0008969692,0.0011635646,0.0071455254,0.019343352,0.073925614,0.002247435,0.50927603,0.07528623,0.052854475,0.022133473,0.037861675,0.056925055,0.006731165,0.0074747223,0.016166886,0.12226552,0.0017377418,0.0011292011,0.0028618188,0.005806117,0.01602221,0.06322033,10
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0047066254,0.45709503,0.11660237,0.015720697,0.040527213,0.050659705,0.050219797,0.0072141797,0.008619413,0.019304803,0.12933028,0.0015673849,0.0008908191,0.0010953281,0.0071451655,0.0197997,0.06950155,0.0018207572,0.53946435,0.08394295,0.039705083,0.020466542,0.03758726,0.054207698,0.006599382,0.006272101,0.016782902,0.11036518,0.0013118462,0.0008263578,0.0024762072,0.0051457733,0.013399466,0.05962608,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004781722,0.45477942,0.11677701,0.01590217,0.04106538,0.051056158,0.05050132,0.0073020547,0.008757917,0.01950507,0.12890598,0.0016037152,0.00091343484,0.0011222087,0.007239946,0.020056892,0.06972958,0.0063513545,0.34297463,0.106421135,0.05903628,0.04351218,0.062146187,0.06747462,0.0147821475,0.01695779,0.02870021,0.12262393,0.0045544864,0.0034325798,0.007672346,0.0124054095,0.027184386,0.07377035,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.004466006,0.46857518,0.11245051,0.01651494,0.040275816,0.04761377,0.05032114,0.0070598926,0.0083825905,0.017646287,0.12512694,0.0014909455,0.0008623295,0.0011098802,0.007115077,0.018970627,0.07201814,0.0012815124,0.5853993,0.069323465,0.037397016,0.0186697,0.030060431,0.049253095,0.0040874104,0.004236859,0.010735274,0.120875224,0.00093841535,0.0004625628,0.0018784826,0.0035514524,0.009948837,0.051900934,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0053339605,0.43898314,0.118731745,0.017531471,0.04245616,0.053331975,0.052318726,0.008023919,0.009718983,0.02109121,0.12796377,0.0019288005,0.0011035381,0.0013317338,0.008158958,0.02153326,0.07045865,0.001195719,0.5854293,0.070963256,0.039442927,0.01245017,0.028562758,0.05612841,0.005078276,0.0049538896,0.014257572,0.10283635,0.0010246265,0.0005990123,0.0018392876,0.0039731623,0.01049679,0.060768522,1
0.010418476,0.26624233,0.12604387,0.07090516,0.0437537,0.06511723,0.08584831,0.019627059,0.023018489,0.03698784,0.08645469,0.007888891,0.008264922,0.0070430744,0.012925351,0.04297478,0.08648584,0.008476025,0.35731733,0.12102219,0.040556796,0.048726737,0.057826433,0.06357628,0.013356838,0.015947374,0.029716797,0.11493626,0.00474999,0.0029922433,0.0037951153,0.01380619,0.028164715,0.07503274,0.011912817,0.30707413,0.10935528,0.051898975,0.07432437,0.06842547,0.06624818,0.015429749,0.018805075,0.02969577,0.12548369,0.005968426,0.0039816736,0.011028553,0.013260375,0.030077938,0.05702953,1
0.011644469,0.14249878,0.079133496,0.2444322,0.017601438,0.05177198,0.13291503,0.011470622,0.03171017,0.044328827,0.08170511,0.0062900116,0.007163419,0.0039849086,0.014501048,0.030532768,0.08831573,0.0014610176,0.051747248,0.020835053,0.65539306,0.0068523157,0.009608949,0.09838606,0.004690353,0.0031970714,0.007871019,0.024547877,0.0011192069,0.0013996286,0.008296923,0.006548011,0.007838554,0.09020756,0.0023390183,0.4682694,0.07085528,0.07386921,0.017616462,0.036235854,0.064181425,0.007411769,0.010021207,0.01803215,0.1250585,0.002281586,0.0016078918,0.0029456604,0.006771175,0.018667758,0.0738356,3
1.3573285e-08,9.647756e-05,7.771765e-06,0.00031882277,4.426426e-07,5.934292e-06,1.3864603e-06,6.547198e-08,6.9260994e-07,3.123988e-05,0.9995228,4.7465637e-10,5.525299e-10,2.5462583e-08,1.15516144e-07,6.479239e-06,7.670278e-06,0.006519778,0.41222405,0.11559576,0.024210192,0.04544307,0.053517845,0.059621852,0.010304289,0.011804803,0.022141887,0.12251653,0.0027259574,0.0016805294,0.0020629864,0.010366795,0.024099981,0.07516367,0.010358406,0.2672395,0.10454437,0.06768016,0.06884637,0.07443114,0.058059264,0.018246202,0.023063239,0.031269323,0.12993813,0.0066544493,0.0063158553,0.009809803,0.015520338,0.03831344,0.06971004,10
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0051991637,0.44284377,0.11847333,0.017310163,0.04233492,0.05258813,0.051994808,0.007865344,0.0095317615,0.020800432,0.12726806,0.0018597491,0.0010657267,0.001294305,0.0079554105,0.021297213,0.07031772,0.0081958035,0.2950979,0.122544974,0.054522358,0.0523494,0.07193746,0.067961216,0.018798877,0.019969063,0.0341165,0.11586622,0.005643316,0.004461613,0.009993915,0.015161065,0.029995574,0.073384814,1
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0054072347,0.43708932,0.11893775,0.017653126,0.042603586,0.05358743,0.052466314,0.008106255,0.009825745,0.021279128,0.12813678,0.0019605663,0.0011265201,0.0013570774,0.008246786,0.021684662,0.07053165,0.0051110713,0.3627519,0.119642675,0.049034245,0.041583285,0.06266948,0.06315767,0.014528907,0.014575576,0.028769191,0.11811529,0.0035059205,0.0026665507,0.0064874133,0.011257078,0.023915213,0.07222861,2
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0058651734,0.4363183,0.11353352,0.019202335,0.045425482,0.049135022,0.05472981,0.0088724755,0.010037531,0.020825127,0.12401374,0.0019347533,0.0012363293,0.0016076759,0.008185286,0.022225922,0.076851435,0.017736709,0.23995511,0.1279063,0.032912344,0.16644752,0.09116631,0.04404488,0.016026668,0.020746436,0.030389065,0.10694109,0.005494246,0.0034161136,0.012122163,0.013677394,0.032820463,0.03819718,4
0.0012490108,0.6482073,0.11437505,0.009516343,0.031719342,0.03854673,0.050675813,0.0046457457,0.0033913916,0.005426004,0.020697406,0.0011620597,0.0011704653,0.0007188099,0.001710241,0.012780746,0.054007564,0.0048092264,0.4550636,0.11664101,0.015796429,0.040900942,0.050602455,0.050786555,0.0073120105,0.008734271,0.019500572,0.12865958,0.0015860324,0.00091357465,0.0011204239,0.007171736,0.020137943,0.07026361,0.0018890972,0.53201544,0.07689316,0.045506015,0.021814547,0.038112912,0.054920502,0.006122149,0.006589951,0.015661305,0.11622068,0.0014254452,0.00087545154,0.0025762406,0.0052132416,0.014421472,0.059742358,1
