f1,f3,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f19,f21,f23,f25,f29,f31,f33,class
1.0,0.968345,0.803805,0.71602,0.96157,0.299355,0.9196333333333333,0.58414,0.980985,0.545305,0.99838,0.54086,0.95793,0.936895,0.924355,0.875405,0.9227350000000001,0.99272,0.8915850000000001,0.9292050000000001,0
1.0,0.511685,0.45038,0.440255,0.496185,0.44088,0.5462190476190476,0.533185,0.51893,0.46849,0.5,0.5,0.47714,0.442125,0.50919,0.507595,0.517565,0.46070500000000003,0.5,0.499805,1
1.0,0.99411,0.9655100000000001,0.6705,0.91952,0.67611,0.8319333333333333,0.74453,0.86792,0.759395,0.77538,0.8008949999999999,0.71565,0.641895,0.537575,0.53169,0.417555,0.41895499999999997,0.326415,0.332585,0
0.0,1.0,1.0,1.0,1.0,0.0,0.9523809523809523,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.160325,0.0,1.0,1.0,0.816585,0.4929285714285714,0.0,0.0,0.0,1.0,1.0,0.9434149999999999,0.9192,1.0,0.0,0.40572,0.0,0.0,1.0,1
1.0,1.0,1.0,0.0,1.0,0.0,0.9523809523809523,0.6810849999999999,1.0,0.29440500000000003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,1.0,1.0,0.560985,1.0,0.61287,0.9457238095238095,0.546185,0.97465,0.596055,0.96496,0.62144,0.946205,0.91828,0.916965,0.874145,0.880965,0.81382,0.783955,0.7712600000000001,0
1.0,0.5,1.0,0.0,0.5,0.5,0.47619047619047616,0.5,1.0,1.0,1.0,0.37329,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1
1.0,0.509875,0.52045,0.49577,0.51058,0.50564,0.48156190476190475,0.52186,0.50141,0.500705,0.509875,0.484485,0.490125,0.48801,0.52186,0.50917,0.5,0.50282,0.491535,0.503525,1
1.0,0.51926,0.50214,0.5,0.509985,0.490015,0.48638095238095236,0.475035,0.47575,0.49358,0.507135,0.48859,0.5,0.49144,0.5107,0.52568,0.52568,0.509985,0.48716,0.492865,1
1.0,0.94055,0.9740850000000001,0.48628,0.9679899999999999,0.4939,0.9059238095238094,0.509145,0.95122,0.509145,0.9695100000000001,0.504575,0.9786600000000001,0.9710350000000001,0.95427,0.9573149999999999,0.998475,0.95427,1.0,0.987805,0
1.0,0.9703999999999999,0.92869,0.50519,0.92562,0.50773,0.842695238095238,0.49861,0.922295,0.55458,0.916445,0.515135,0.9134,0.900095,0.90431,0.901295,0.88668,0.9296949999999999,0.8893150000000001,0.8863449999999999,0
1.0,0.5,1.0,0.564445,0.9422200000000001,0.49,0.47619047619047616,0.5,1.0,0.28778000000000004,1.0,0.59778,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.953335,1
1.0,1.0,0.996815,0.550615,0.98071,0.57378,0.9310142857142856,0.36752,0.83013,0.773505,0.9021300000000001,0.6264149999999999,0.868905,0.798075,0.76247,0.7279100000000001,0.695115,0.636905,0.612135,0.59043,0
1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.444445,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1
1.0,0.98794,0.973005,0.396,0.9640299999999999,0.35825,0.8856952380952381,0.36329,0.89883,0.260355,0.891125,0.24618,0.87314,0.68926,0.68162,0.65949,0.61396,0.52303,0.47869,0.43084,0
0.0,1.0,1.0,0.0,0.5,0.5,0.47619047619047616,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,1
1.0,1.0,0.965175,0.31922,0.44566,0.03201499999999996,0.9523809523809523,0.477255,0.75437,0.161285,0.67216,0.15146500000000002,0.24157499999999998,0.665545,0.434245,0.40972,0.39834,0.4048,0.41687,0.43130999999999997,1
0.0,1.0,1.0,1.0,1.0,0.0,0.9523809523809523,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1.0,0.92868,0.909635,0.47162,0.887605,0.47909,0.8776999999999999,0.545185,0.93129,0.559745,0.9402550000000001,0.46938,0.89171,0.91785,0.940625,0.952575,0.8984300000000001,0.940625,0.86968,0.895445,0
1.0,1.0,1.0,0.814685,1.0,0.547785,0.9523809523809523,0.6014,1.0,0.0,1.0,0.297205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
1.0,1.0,1.0,0.554135,1.0,0.59749,0.9523809523809523,0.642265,1.0,0.67413,1.0,0.6913050000000001,0.9728749999999999,0.87953,0.9032199999999999,0.8978900000000001,0.833215,0.74769,0.735135,0.666905,0
0.0,1.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1
0.0,0.5,0.5,0.5,1.0,0.0,0.47619047619047616,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1
1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,1.0,1
1.0,0.96218,0.85988,0.8421000000000001,0.646515,0.97039,0.42329523809523806,0.8826350000000001,0.34197500000000003,0.9622649999999999,0.16691999999999996,0.89383,0.039275000000000004,0.0,0.16784499999999997,0.26995,0.43257,0.74452,0.84943,0.8803300000000001,0
1.0,1.0,1.0,0.0,0.75,0.444445,0.648147619047619,0.38889,1.0,0.37144,0.583335,0.444445,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1
1.0,1.0,1.0,0.45083,1.0,0.461755,0.9523809523809523,0.446975,1.0,0.444635,1.0,0.302555,1.0,0.9323649999999999,0.9584649999999999,0.9803,0.90937,0.8789199999999999,0.9022399999999999,0.8717699999999999,0
1.0,0.727275,0.81818,0.545455,0.6363650000000001,0.59091,0.7792190476190476,0.5,0.68182,0.454545,0.727275,0.454545,0.74306,0.727275,0.68182,0.6363650000000001,0.68182,0.6363650000000001,0.68182,0.644925,0
